,id,date,time,username,name,polarity,tweet,link
135,1.20950027241576e+18,2019-12-24,15:45:11,imayaind,Maya,1,"हा ये तो मेरी ख्वाहिश है, कस्टमर्स का लंड चूस के अपनी मां, बहन, बेटी, बीबी की गांड़ में डालूंगा",https://twitter.com/iMayaIND/status/1209500272415764481
136,1.23905952609291e+18,2020-03-15,05:23:06,s_ambalika,अंबालीका पवार,0,सशक्त महिला सशक्त भारत..!!!  महिला उत्थान मंडल द्वारा womens day पर सामाजिक जागृति लाने का सुंदर प्रयास किया गया ।   https://youtu.be/SsY98QITMtg  देखें वीडियो लिंक... #VoiceRaisedOnWomensDay pic.twitter.com/iRTfrRSX0S,https://twitter.com/s_ambalika/status/1239059526092914688
137,1.23907795617925e+18,2020-03-15,06:36:20,rabbani16999221,Rabbani,0,बहुत सुन्दर यार  https://twitter.com/Muskan80828783/status/1239067007435202560 …,https://twitter.com/Rabbani16999221/status/1239077956179251202
138,1.23908963273153e+18,2020-03-15,07:22:44,iishivshakti1,ख़बरबाज़ी पंडित😷🚩,0,जय बजरंग बली,https://twitter.com/iiShivshakti1/status/1239089632731525120
139,1.23739463913861e+18,2020-03-10,15:07:26,indian5026,जोकर,1,मरे हरामखोर पहली फुर्सत से।,https://twitter.com/indian5026/status/1237394639138607108
140,1.23906850723022e+18,2020-03-15,05:58:47,gurjarvik,विक्रम गुर्जर,0,बहुत सुंदर,https://twitter.com/Gurjarvik/status/1239068507230224384
141,1.23876340327284e+18,2020-03-14,09:46:25,nasimal76885496,Nasim Ali-💐मोलवी जी💐,1,सच कहते हैं कि हिन्दू औरतों को उनके संस्कार कभी भी उनकी प्यास बुझा नही सकते प्यास तो उसे मोटे मोटे काले लन्ड से मिटते हैं फिर सामने कोई भी मर्द हो तभी तो आज ऋतु ने अपनी सहेली सुषमा को भी मेरे से चोदवा के उसे और संस्कारी बना दिया  pic.twitter.com/A9joOc5kkI,https://twitter.com/NasimAl76885496/status/1238763403272843265
142,1.23769685032648e+18,2020-03-11,11:08:19,mukeshj44668010,MUKESH JAIN,1,अबे चुटिया अफवाह फैलाने से पहले ट्रीट को ध्यान से पढ़ ले  pic.twitter.com/u12TiaUg6b,https://twitter.com/MUKESHJ44668010/status/1237696850326482944
143,1.23798511430031e+18,2020-03-12,06:13:46,pkrbhatt,praveen sharma,1,रंडी कोठा है,https://twitter.com/pkrbhatt/status/1237985114300309505
144,1.23765641466905e+18,2020-03-11,08:27:38,drtripathiji,डॉ.सचिन त्रिपाठी/Dr.Sachin Tripathi,1,महाराष्ट्र में फटेगी इसके बाद। अभी देखते जाओ। रोना बचाकर रखो।  हिजड़ा पप्पू खूब रोयेगा। इटालियन रंडी फिर से बार डांसर बनेगी।,https://twitter.com/DrTripathiji/status/1237656414669045760
145,1.23694116582118e+18,2020-03-09,09:05:29,drtripathiji,डॉ.सचिन त्रिपाठी/Dr.Sachin Tripathi,1,तुम्हारा पप्पू हिजड़ा है। हिजड़ा हिजड़ा उसी के सामने जपा करो।  जो हिन्दू नाम रखकर हिंदुओं को गाली देगा। उसकी फाड़ दी जाएगी।समझ लो।,https://twitter.com/DrTripathiji/status/1236941165821177856
146,1.23728478449933e+18,2020-03-10,07:50:54,shriprakashaw10,श्रीप्रकाश अवस्थी,1,रोक सकें तो रोक ले कमीने,https://twitter.com/ShriPrakashAw10/status/1237284784499331073
147,1.23729039180565e+18,2020-03-10,08:13:11,suman92739317,Suman Shekhar,1,अबे हरामखोर तेरे को कोन पुछता है साले मेरे तेरा काम है नल्ली साफ करना😂  https://twitter.com/HansrajMeena/status/1237275151613358086 …,https://twitter.com/Suman92739317/status/1237290391805648896
148,1.23905929723917e+18,2020-03-15,05:22:11,nationalist_194,nationalist,0,प्रिया बहन हमारी ईश्वर से प्रार्थना है कि आपकी सुंदर लेखनी सभी को प्रेरणा प्रदान करती रहे,https://twitter.com/nationalist_194/status/1239059297239171072
149,1.23730725728242e+18,2020-03-10,09:20:12,hiten_ak,hitendra,1,और तू चुटिया है,https://twitter.com/hiten_ak/status/1237307257282424835
150,1.23908437146388e+18,2020-03-15,07:01:49,prakash12joshi,🇮🇳प्रकाश चंद्र🚩🚩,0,गर्व है राजनाथ जी आप पर।,https://twitter.com/Prakash12Joshi/status/1239084371463884801
151,1.23908561421494e+18,2020-03-15,07:06:46,shalupcrf,Shalu,0,"जरूर देखें: उसको आमिर खान, शाहरुख खान, वहीदा रहमान, मोहम्मद रफी, अब्दुल कलाम, बिस्मिल्लाह खान, यह सब बहुत पसंद थे ।   वह उनसे नहीं डरता था, लेकिन सिर्फ मुसलमानों से डरता था!  pic.twitter.com/A2Tn5IB9Ib",https://twitter.com/Shalupcrf/status/1239085614214942722
152,1.23875071481129e+18,2020-03-14,08:55:59,jishanadv,Adv Jishan siddiqui,1,अबे गांडू पिल्ले,https://twitter.com/JishanAdv/status/1238750714811293696
153,1.23906768733195e+18,2020-03-15,05:55:32,sameer76765097,sameer,0,"I've just posted a new blog: फुटबॉलर मेसी ने लोगों का डर भगाते हुए कहा- यह परिवार के साथ समय बिताने का बहुत अच्छा समय, ऐसे मौके कम मिलते हैं  https://ift.tt/2WkWSUp ",https://twitter.com/sameer76765097/status/1239067687331954689
154,1.23908284037073e+18,2020-03-15,06:55:44,paresh22434277,Paresh,0,"बात आपकी सही हे।कम से कम आपकी व्यथा जायज हे। बीना पार्टी बीना पैसा भी ये काम हम कर सकते हे।एक दो मूवी महीने मे नही देखेंगे क्या फर्क पडेगा?खूदके खर्च,खूदका खाना,महिने मे दो सन्डे गाव मे चलेंगे ज्ञाती,जाती देखे बीना बाते करेंगे रिश्ता जोडेंगे।मेरे गाव को तो मुजे ही सुंदर बनाना है।",https://twitter.com/Paresh22434277/status/1239082840370728961
155,1.23906116900197e+18,2020-03-15,05:29:37,royalpatel47,Bhanu Singh Patel,1,"शुक्र है किन्नरों का वोट बैंक नहीं होता   नहीं तो माननीय # फेकू जी किन्नरों का वोट पाने के लिए ये भी कह देते कि  ""मैं बचपन से हिजड़ा था"" 😂😂😜😜😂😜 @DrRSPatel4SS @HansrajMeena @Dr_Uditraj",https://twitter.com/royalpatel47/status/1239061169001967617
156,1.23909038173372e+18,2020-03-15,07:25:42,jaising41754907,जयसिंह (मैं हू हिन्दू ),0,Jai श्री krishna,https://twitter.com/Jaising41754907/status/1239090381733724161
157,1.23845569018592e+18,2020-03-13,13:23:40,krishna46349323,Krishna Kumar Gupta (100% fb),1,तू भोष$ के जूता लेगा चुत$1,https://twitter.com/Krishna46349323/status/1238455690185920513
158,1.23908430725321e+18,2020-03-15,07:01:34,subhash76898991,Subhash kumar Jha,0,शिक्षा लोगों के मस्तिष्क को बड़े स्तर पर विकसित करने का कार्य करती है तथा इसके साथ ही यह समाज में लोगों के बीच के सभी भेदभावों को हटाने में भी सहायता करती है। यह हमें अच्छा अध्ययन कर्ता बनने में मदद करती है और जीवन के हर पहलू को समझने के लिए सूझ-बूझ को विकसित करती है। @rahulias6,https://twitter.com/subhash76898991/status/1239084307253211137
159,1.23876491469025e+18,2020-03-14,09:52:25,mohitdisc,पक्षकार। सत्याधार,1,अपने आप को संभाल कर रखना। लंड कटा हुआ है कहीं कोरोनावायरस वहां से ना घुस जाए।,https://twitter.com/mohitdisc/status/1238764914690248705
160,1.237448261604e+18,2020-03-10,18:40:30,rajshri63,rajkumar patidar,1,तेरी बहुत गाँड़ में कीड़ा काटता है बीबीसी भोसड़ी,https://twitter.com/rajshri63/status/1237448261603999745
161,1.2390784847832e+18,2020-03-15,06:38:26,nits_filmy,Nitika 🇮🇳,0,सुना है इसका नाम .. बढ़िया है क्या??,https://twitter.com/Nits_filmy/status/1239078484783198210
162,1.23908878370374e+18,2020-03-15,07:19:21,tsaffronist,The Saffronist 🇮🇳🧡,0,Uncle ji ko-  💐💐भावपूर्ण श्रद्धांजलि 💐💐,https://twitter.com/TSaffronist/status/1239088783703736320
163,1.23908768437665e+18,2020-03-15,07:14:59,musona118,Manisha(Musona),0,"Finally my first book ( मैं Single ही खुश हूं ) is doing good on Amazon.... This book is not only for unmarried Single's,  infact for married  too.   मैं भी Single  तुम भी Single कुछ रिश्ते में Single  कुछ रिश्ते से Single.....  To read more... Buy now   https://www.amazon.in/dp/B084FK77VD ",https://twitter.com/Musona118/status/1239087684376645632
164,1.2390732198916e+18,2020-03-15,06:17:31,ashfaqueahmad16,ASHFAQUE AHMAD ,0,@sudhirchaudhary उन देशों के लोग गर्व करते होंगे अपने पत्रकारों पर जो अपनी जान पर खेलकर सच्चाई दिखाते हैं हमारे यहां तो भड़वागिरी होता ही है  pic.twitter.com/hF0HqSaP1b,https://twitter.com/ASHFAQUEAHMAD16/status/1239073219891597312
165,1.23725984805768e+18,2020-03-10,06:11:49,abulhasanali13,Abul Hasan Ali,1,"अजी मेरा लौड़ा, वो को कपड़े पहने हैं ना तूने वो किसी मुस्लिम की दुकान के ही होंगे।",https://twitter.com/AbulHasanAli13/status/1237259848057683968
166,1.23767150580855e+18,2020-03-11,09:27:36,ajitabh_indore,Ajitabh sharma (देश भक्त),1,फिर से गुंडा राज रंडी खाने खुलेंगे जीतू सोनी और युवराज फिर से आएंगे जमीन प्लाट पर अब कब्जे होंगे  ओर महिला असुरक्षित हो जाएगी,https://twitter.com/Ajitabh_indore/status/1237671505808547841
167,1.23908479039496e+18,2020-03-15,07:03:29,shyamsh52452525,श्याम सुंदर (महाराज),0,जय श्री बालाजी दीदी,https://twitter.com/ShyamSh52452525/status/1239084790394961921
168,1.23883341691885e+18,2020-03-14,14:24:37,hindutva00,जय श्री राम,1,"अंकित शर्मा, और रतन लाल को,सबसे क्रूर और, निर्दयी, तरीके से मारा गया, ना गांडू नसुरद्दीन शाह डरा ना अमीर खा की पत्नी घबराई ना नपुंसक जावेद अख्तर को भय लगा ना ही, बॉलीवुड का कोई भड़वा या बॉलीवुड की कोई वेश्या को मोमबती मार्च निकालते देखा गया, ना ही कोई दलाल बिकाऊ मीडिया आवाज उठाया  pic.twitter.com/X9IyM2DA7j",https://twitter.com/HINDUTVA00/status/1238833416918851584
169,1.23880967413012e+18,2020-03-14,12:50:16,rahul03810597,Rahul,1,तभी पाकिस्तानी us की गांड जीभ से चतटा है,https://twitter.com/Rahul03810597/status/1238809674130116608
170,1.23742730828728e+18,2020-03-10,17:17:15,jaiswalkrishna4,कृष्णकान्त,1,ये वीडियो रविश भोसड़ी वाले को दिखाओ,https://twitter.com/jaiswalkrishna4/status/1237427308287283200
171,1.23906375493697e+18,2020-03-15,05:39:54,karan4bjp,Karan Vashistha BJP 🌷,0,#Zomato से अच्छा corona कोई डीलीवर नहीं कर सकता क्यूँकि डीलीवरी वाले लड़के दिन भर घुमते है और ना जाने किसके किसके और कैसे कैसे सम्पर्क में आते है इसलिए कम से कम ३१ मार्च तक कोई भी चीज़ ना मँगाये .....🙏🏻🙏🏻 @Real_Anuj @TheAtul_IND @PrayagrajWale #zomatoboy,https://twitter.com/Karan4BJP/status/1239063754936971264
172,1.23907280693706e+18,2020-03-15,06:15:52,gaurav_kvats,Gaurav.vats,0,Sant Shri Asharamji Bapu ने लाखों महिलाओं को सुसंस्कृत किया। नारी को नारायणी बनाने में अथक प्रयास किया। नारी को सबल बनाने के लिए अनेकों शिविरों का आयोजन #Bapuji की प्रेरणा से होता है। आज लाखों महिलाये बापूजी के केस में न्याय की मांग कर रही है।  #VoiceRaisedOnWomensDay,https://twitter.com/Gaurav_kvats/status/1239072806937055234
173,1.23909075169208e+18,2020-03-15,07:27:11,mukeshm47427845,मुकेश मिश्रा,0,जय हो बाबा काशी विश्वनाथ की 🙏,https://twitter.com/mukeshm47427845/status/1239090751692083201
174,1.23771586069489e+18,2020-03-11,12:23:51,shakilk05283285,Shakil Khan,1,जो हरामखोर अपने सगे मां बाप तक को वृद्धा आश्रम में छोड़ आते है वो भी पाकिस्तानियों को लाने के लिये CAA का समर्थन कर रहे हैं !,https://twitter.com/ShakilK05283285/status/1237715860694892547
175,1.23790732998454e+18,2020-03-12,01:04:41,parjvalkumar1,Parjvalkumar,1,मुल्ला जी तुम पूरी वफादारी निभाना.... वफादार कुतिया की तरह...  तुम मत छोड़ना ........🤗 कोंग्रेस का पतीला पूरा साफ करके आना.... बड़े वाले चम्मच....!!,https://twitter.com/Parjvalkumar1/status/1237907329984544769
176,1.23513644170711e+18,2020-03-04,09:34:10,wdiunl0jzie6jwd,HINDU BHAI,1,तेरी माँ चुत मारू भाग हिजड़ा साले,https://twitter.com/wDIUNl0JZIE6jwD/status/1235136441707106308
177,1.23909027484587e+18,2020-03-15,07:25:17,narendr67841032,"🌹ठा, नरेंद्र सिंह सिसोदिया,🌹BJP 4 M P",0,*इस बीच श्री  फारुख अब्दुला ने केंद्र सरकार पर इल्ज़ाम लगाया है कि..* . *जब सारी दुनिया घरों में घुसी बैठी है*   *तब मुझे घर से बाहर निकालना एक साज़िश है..* . 😷😭😷,https://twitter.com/Narendr67841032/status/1239090274845872129
178,1.23906369725274e+18,2020-03-15,05:39:40,adonisavinash,🇮🇳 कौण्डिल्य अविनाश पन्नू बाबू 🇮🇳,0,@narendramodi @AmitShah @myogiadityanath @BJP4India इन बच्चों को सुनिए। अच्छा लगेगा।  https://www.facebook.com/206350706454781/posts/866201347136377/?sfnsn=wiwspmo&extid=wSCxWzIugVnmNNgE&d=n&vh=e …,https://twitter.com/AdonisAvinash/status/1239063697252737025
179,1.23800709682354e+18,2020-03-12,07:41:07,suman92739317,Suman Shekhar,1,अबे पाकिस्तानी सुवर गंद ना फैला चुप होजा हरामखोर,https://twitter.com/Suman92739317/status/1238007096823537664
180,1.2390733213223e+18,2020-03-15,06:17:55,anilsharna17,Anil Sharma,0,"हम  धर्म-भेद, वर्ण-भेद, ऊंंच -नीच,  प्रांत-वाद के अहंकार से भरे हुए हैं। यह गर्व, दादागिरी,  पैसे की खुमारी और घमंड करोना ने मात्र एक झटके में उतार दिया है!  प्रकृति ने शायद यही संदेश दिया है जियो और जीने दो!  जिन्दगी है, छोड़कर चली जाएगी और  तस्वीर सिर्फ दीवाल पर रह जाएगी!",https://twitter.com/AnilSharna17/status/1239073321322303488
181,1.23843483763712e+18,2020-03-13,12:00:48,ramsoni82511826,Ram Soni,1,"गांडू है तू भोसड़ी के शर्म लिहाज तो बेच खाई तुमने, अपनी बहन को नहीं छोड़ते तुम लोग. तुमसे क्या उम्मीद करें कोई, पछतावा तो है ही नहीं कमीनो में, शर्म आती है तो डूबमरो",https://twitter.com/RamSoni82511826/status/1238434837637124096
182,1.23908628194831e+18,2020-03-15,07:09:25,shivsagar001,Shiv Kumar Boudh,0,ये जो मै खुश दिखाई देता हूं  ये मेरा हुनर है हकीकत नहीं...  pic.twitter.com/RwNPlZOFDA,https://twitter.com/shivsagar001/status/1239086281948307456
183,1.23763630850945e+18,2020-03-11,07:07:44,hemanshujoshi3,हिन्दू नेशनलिस्ट 🇮🇳,1,"दुनियाके सबसे हरामखोर जज भारत मे है,जिनको बलात्कार लूटपाट-मारकाट-आगजनी करने वाले देशद्रोही दंगाइयोंकी छवि खराब होनेकी ज्यादा ही चिंता है ☠️न्यायव्यवस्था पर कलंक☠️",https://twitter.com/HemanshuJoshi3/status/1237636308509454339
184,1.23849459736751e+18,2020-03-13,15:58:16,aman77650932,Aman,1,आजकल सब जगह एक ही मर्द दिख रहा है । योगी आदित्यनाथ बाकी तो  हिजड़ा हैं,https://twitter.com/Aman77650932/status/1238494597367513089
185,1.23793639195645e+18,2020-03-12,03:00:10,shuaibk34912206,Shuaib Khan,1,300 लोग U.P.से दंगा करने दिल्ली आए थे: तड़ीपार  फिर क्या कह रहा है मादरचोद की इसमें विपक्ष का हाथ हैU.P. मैं तेरा ही भड़वा हैं!😒,https://twitter.com/ShuaibK34912206/status/1237936391956451329
186,1.23906409391642e+18,2020-03-15,05:41:15,gp_yatri,परदेशी ✈️,0,अच्छा !! पछी लाग्दैमा आत्तीनु पर्ने केही त देख्दीन म :-),https://twitter.com/gp_yatri/status/1239064093916422145
187,1.22146110099193e+18,2020-01-26,15:53:14,mounivva,𝐦𝐨𝐮𝐧𝐢𝐜𝐚⁷,1,मेरा लन्ड चूस प्रेमी,https://twitter.com/mounivva/status/1221461100991930368
188,1.23908966829917e+18,2020-03-15,07:22:52,anitkumargupta_,Anit KumarGupta #BHS,0,भाजपा की यही रीत है  हार के बाद भी जीत है..!!  #जय_श्रीराम 🚩🙏,https://twitter.com/AnitKumarGupta_/status/1239089668299173888
189,1.23906958324532e+18,2020-03-15,06:03:04,hiteshl28888063,Hitesh Chittoria,0,Sant Shri Asharamji Bapu की प्रेरणा से महिला उत्थान मण्डल की महिलाओं द्वारा महिलाओं की उन्नति के लिए अनेको शिविरो का आयोजन किया जाता है। महिलाओं ने महिला दिवस पर उनकी रिहाई के लिए भव्य यात्रा निकाली।  #VoiceRaisedOnWomensDay https://youtu.be/So_tGbcIxeM ,https://twitter.com/HiteshL28888063/status/1239069583245316096
190,1.23756755396413e+18,2020-03-11,02:34:32,itskattarhindu,Ashutosh Poddar #Isupport CAA NRC.🚩🚩.,1,तो इसका मतलब तू @OfficeOfKNath और @RahulGandhi को हिजड़ा बोल रही है।।।,https://twitter.com/itskattarhindu/status/1237567553964130304
191,1.23909143763298e+18,2020-03-15,07:29:54,rambirs66581983,Rambir Sharma,0,बहादुर मुख्य मन्त्री जी आपकी जय हो।🙏,https://twitter.com/RambirS66581983/status/1239091437632978944
192,1.23908875300993e+18,2020-03-15,07:19:14,hemantbhagiya,hemant bhagiya,0,गंगा जमुनी तहजीब की इस से बढ़िया मिसाल क्या होगी कि जो आदमी कैरोना के बीच से मुसलमानों को निकाल रहा है उसी आदमी के लिए एक पढी लिखी हिन्दू महिला उसे कैरोना होने की दुआ मांग रही है..!!,https://twitter.com/hemantbhagiya/status/1239088753009926145
193,1.23844445289873e+18,2020-03-13,12:39:01,areebbaby,areeb,1,"Don't worry bro it's happening with them, who have against the government. ( बोले तो यह लोग डरते हैं जो इनकी गांड 😜😋मारते है)  https://twitter.com/kunalkamra88/status/1238442176742395904 …",https://twitter.com/areebbaby/status/1238444452898729984
194,1.23844674398696e+18,2020-03-13,12:48:07,imshub07,अग्यात,1,तो तेरी गांड क्यों जल रही,https://twitter.com/imshub07/status/1238446743986962432
195,1.237403609438e+18,2020-03-10,15:43:04,mdsaqui12533487,Md Saquib Alam,1,अरे गद्दार दोगला साला देश को डूबते हुए देखकर भी ऐसी घटिया काम किया बहनचोद डूब मरो जाकर नही तो bjp वालों को अपनी माँ बहन बेहन बेटियो को भी offer करदो और बहित बार post हत्या लो।  https://twitter.com/JM_Scindia/status/1237266942961967104 …,https://twitter.com/MdSaqui12533487/status/1237403609438003200
196,1.2378054208504e+18,2020-03-11,18:19:44,nawab_baba_444,🇮🇳 Alter ➡ Boy 🇮🇳,1,कमीने सब कुछ बोल कर के बाद में बोलता है मजाक था😂😂😁,https://twitter.com/Nawab_baba_444/status/1237805420850397190
197,1.23907895908347e+18,2020-03-15,06:40:19,rajeevu62909277,Sanjeev Upadhyay ( Sanju ),0,अच्छा है खूब खाइए और स्वस्थ रहिए पूर्णिमा 🌹🌹🌹,https://twitter.com/RajeevU62909277/status/1239078959083470848
198,1.23870579180628e+18,2020-03-14,05:57:29,dineshc667,Dinesh Nihalpura,1,दलाली करते करते हिजडा बन गया कभी लिखता है चाहता हूँ कभी चाहती हूँ।,https://twitter.com/DineshC667/status/1238705791806275584
199,1.23777004331784e+18,2020-03-11,15:59:09,mdkaish921,md kaish khanⓂ️,1,सिंधिया के साथ ये जो छुट्टे  चवन्नी अठन्नी इस्तीफे दे रहे हैं  भाजपा उन्हें किस राज्य का मुख्यमंत्री बनाने वाली है ?  सच मे भारतीय नेता कीतने कच्चे होते हैं  ज़मीर के  इतनी आसानी से तो रंडी भी  कपड़े नही उतराती  🤔🤔,https://twitter.com/mdkaish921/status/1237770043317837824
200,1.23907202144881e+18,2020-03-15,06:12:45,adarshojaswi,आदर्श ओजस्वी बाजपेई,0,Thanks alot,https://twitter.com/adarshojaswi/status/1239072021448806402
201,1.23907268415304e+18,2020-03-15,06:15:23,milanvy55229392,मिलन व्यास,0,भाई “ राम “ नाम ही काफ़ी हे !! आप लोग मेहरबानी करके अब सच्चा राम और जूठा राम ना करो .... हम हिंदुस्तानी हिंदू के लिए प्रभु श्री राम के नाम से कोई debat नहीं करना ... आप अपने रामपाल के पास जो बहस करना हे करो यहाँ ग़लत बात ना करे तो अच्छा हे !! जय श्री राम 🙏💐,https://twitter.com/milanvy55229392/status/1239072684153036800
202,1.23774288209568e+18,2020-03-11,14:11:13,shrikantyadav23,श्रीकान्त यादव,1,भडवा जुमला हिजडा पार्टी का दलाल ये वो  नेता हैं जो भाजपा का विनाश करेंगें बेटा आप्शन भी संघी सोच से देता है । डूब मर पत्रकारिता के नाम पर भडवो का प्रवक्ता,https://twitter.com/shrikantyadav23/status/1237742882095677440
203,1.23908704057197e+18,2020-03-15,07:12:26,mdyasirmughal1,md_yasir_mughal,0,"डॉक्टर- जब तुम तनाव में होते हो क्या करते हो? मरीज- जी, मंदिर चला जाता हूं... डॉक्टर- बहुत बढ़िया, ध्यान-व्यान लगाते हो वहां? मरीज- जी नहीं, लोगों के जूते चप्पल मिक्स कर देता हूं, फिर उन लोगों को देखता रहता हूं... उनको तनाव में देख कर मेरा तनाव दूर हो जाता है",https://twitter.com/mdyasirmughal1/status/1239087040571965441
204,1.23908206570815e+18,2020-03-15,06:52:40,ankit_etawah,Ankit yadav Etawah www.supremegod.org,0,#GodMorningSunday स्वर्ग से भी अच्छा है सतलोक जहा पूर्ण परमात्मा कबीर साहेब रहते है सतलोक जाने के लिए सत भक्ति आवश्यक है और पुरी दुनिया मे सत भक्ति सिर्फ Saint Rampal Ji ही बताते है #GodMorningSunday @PMOIndia  pic.twitter.com/zzbiFR8H9s Sadhna channel 7.30 pm,https://twitter.com/ankit_etawah/status/1239082065708146688
205,1.23908752369281e+18,2020-03-15,07:14:21,munnahussainjdu,MUNNA HUSSAIN @azhar jamil,0,श्रद्धांजलि!,https://twitter.com/MunnahussainJDU/status/1239087523692810241
206,1.23728910139025e+18,2020-03-10,08:08:04,kalyanme703,kalyan mukherjee,1,सेकुलर मतलब जो सभी धमों को बराबर मानता है जैसे एक हिजड़ा में स्त्री और पुरुष दोनों लिंग विद्यमान होते हैं ठीक वैसे ही ।,https://twitter.com/kalyanme703/status/1237289101390254080
207,1.23906819444837e+18,2020-03-15,05:57:32,brijmohanmalvi3,Brijmohan Malviya,0,Sant Shri Asharamji Bapu हमेशा से ही अपने सत्संगो में विश्व के हित की ओर प्रेरणा देते आए है। महिलाए भारी संख्या में सड़को पे आकर शांतिपूर्ण तरीके से अपनी यह बात रखी है कि हमारे बापूजी निर्दोष है और उनके खिलाफ साजिश हुई है।  #VoiceRaisedOnWomensDay https://youtu.be/ebvHY5NN9X0 ,https://twitter.com/BrijmohanMalvi3/status/1239068194448367617
208,1.23727959207266e+18,2020-03-10,07:30:16,somankumarvish1,Kumar Soman🗣️,1,वाह रे हरामखोर......अब तू भी बोलने लगा,https://twitter.com/SomanKumarVish1/status/1237279592072658944
209,1.23884104645424e+18,2020-03-14,14:54:56,bish1980raj,raj jain,1,चुप कर गांडू,https://twitter.com/Bish1980Raj/status/1238841046454243328
210,1.23883586004221e+18,2020-03-14,14:34:20,vaibhavgupte6,वैभव गुप्ते,1,तेरी गांड जल रही है क्या बे कालिए ?  तू पत्रकार है - जाके उसीसे पूछ ले I,https://twitter.com/vaibhavgupte6/status/1238835860042211328
211,1.23798732333101e+18,2020-03-12,06:22:33,ramraja52389179,Ram Raja,1,मुल्लों ने सिंधिया को  गालियाँ देकर बता दिया कि वो हलाला रंडी की औलाद है सुवर भडवे जो किसिके नहीं हो सकते,https://twitter.com/RamRaja52389179/status/1237987323331010560
212,1.23734088971167e+18,2020-03-10,11:33:51,mahiraayub,Mahira Ayub 💯fb,1,ऐसा थप्पड़ मारूंगी भोसड़ी के गुफा से आये हो वापस गुफा में चले जाओगे 😜😜😜😜,https://twitter.com/MahiraAyub/status/1237340889711665152
213,1.23774072922233e+18,2020-03-11,14:02:40,sukhdevdhiman,Sukhdev Dhiman,1,"... इस ओवैसी मादरचोद... ये लौडु देश के लिए नासूर हो गया है., ये साला हलाला की औलाद... देश की अखडता को बहुत नुकसान पहुंचा रहा है... इसका कुछ करे भाईयों...",https://twitter.com/SukhdevDhiman/status/1237740729222328321
214,1.23908234402122e+18,2020-03-15,06:53:46,ankit_bhatt_,📴 बदलते दौर 📖 ✍📴,0,हा हा बढ़िया प्रतियोगिता 👌,https://twitter.com/ankit_bhatt_/status/1239082344021217280
215,1.23796424512532e+18,2020-03-12,04:50:50,bilalkh53300225,Bilal Khan 🇮🇳Indian 🇮🇳,1,"अंध भक्तों .....अगर हिजड़ा ट्रेन में  ताली बजाना छोड़ दे तो आम इंसान तो बन जाता है  लेकिन अंदर से हिजड़ा ही रहता है!😜😂  कभी भी ट्रेन में घुसकर ""अरे दे ना"" बोलने लगेगा!😂😜  सिंधिया परिवार से कोई लेना देना नहीं है!😜😂",https://twitter.com/BilalKh53300225/status/1237964245125324800
216,1.23760518197967e+18,2020-03-11,05:04:03,ashishk63854604,आशीष सनातनी 🕉️🔥⚔️🙏🚩,1,@BhimArmyChief  देख बे मादरचोद की औलाद दलितों पर अत्याचार भड़वे की औलाद  https://twitter.com/johnaustin47/status/1237226833990447104 …,https://twitter.com/Ashishk63854604/status/1237605181979672577
217,1.09249831288257e+18,2019-02-04,19:01:10,murlidharrao6,Murlidhar Rao,1,भक्तो तुम्हारी तो माँ कि चूत आंध्र प्रदेश में। हिजड़ा शाह आ के गया फिर चक्का आएगा।  अपनी गांड बचो देश में नायडू के झांट भी छू नहीं पावोगे।,https://twitter.com/MurlidharRao6/status/1092498312882573312
218,1.23729984844286e+18,2020-03-10,08:50:46,_kumarsatish,सतीश,1,तेरी माँ ने तेरा नाम रंडी क्यों नहीं रखा?,https://twitter.com/_kumarsatish/status/1237299848442859520
219,1.2380293683681e+18,2020-03-12,09:09:37,tarunkumartwitt,Tarunkumar,1,"One correction here,  कुता नहीं कूतिया ....",https://twitter.com/TarunKumartwitt/status/1238029368368103424
220,1.23744117200131e+18,2020-03-10,18:12:20,singhpushpa1,Pushpa Ajay Singh,1,भीखमंगे कमीने अपनी दो कौड़ी की औकात दिखा रहे हैँ 😡😡😡😡😡😡😡,https://twitter.com/singhpushpa1/status/1237441172001308672
221,1.23883573685967e+18,2020-03-14,14:33:50,kunal09592095,Kunal&Nisha,1,हर चूत हमें इनाम दे,https://twitter.com/Kunal09592095/status/1238835736859668480
222,1.23767542128341e+18,2020-03-11,09:43:09,rmannu60,दीप सिंह,1,कांग्रेसी बकरी बनते है भोसड़ी के और मुल्ले चढ़ते है 😂😂,https://twitter.com/rmannu60/status/1237675421283409920
223,1.2379419145082e+18,2020-03-12,03:22:06,rkgbhattu,रघुवंशी नरेश गोयल,1,तेरी माँ की चूत मादरचोद,https://twitter.com/RKGBHATTU/status/1237941914508201984
224,1.2384241008271e+18,2020-03-13,11:18:09,deepak_valotia,Deepak Valotia,1,"तेरे जैसे भड़वे हवेलियों पर नही, कोठे पे पाए जाते हैं... साला अपनी माँ बहन को चोदने वाला तु हम लोगों की गाँड क्या फाड़ेगा बे, Open challenge है तेरे को साले तेरा Address दे, पता चल जाएगा कि तु हमारी गाँड फाड़ेगा या हम सब से गाँड मरवाएगा",https://twitter.com/Deepak_Valotia/status/1238424100827095040
